Maize,location,group,GC_genic,GC_prom,avg_expression,tau,Ka,Ks,O,acr_Lup,acr_Ldown,acr_S,recomb,CHH_up_avg,CHH_down_avg,CHH_body_avg,CHG_up_avg,CHG_down_avg,CHG_body_avg,CG_up_avg,CG_down_avg,CG_body_avg,CHH_up_max,CHH_down_max,CHG_up_max,CHG_down_max,CG_up_max,CG_down_max,TEdist,TEdenseAvgUp,TEdenseAvgDown,TEdenseMaxUp,TEdenseMaxDown,TE1,TE2,TE3,TE4,H2AZ_down,H3K4me1_down,H3K4me3_down,H3K9ac_down,H3K27ac_down,H3K27me3_down,H3K36me3_down,H3K56ac_down,H2AZ_genebody,H3K4me1_genebody,H3K4me3_genebody,H3K9ac_genebody,H3K27ac_genebody,H3K27me3_genebody,H3K36me3_genebody,H3K56ac_genebody,H2AZ_up,H3K4me1_up,H3K4me3_up,H3K9ac_up,H3K27ac_up,H3K27me3_up,H3K36me3_up,H3K56ac_up,WGD
Zm00001d051082,0.0,III,0.605201,0.52,3.4906455063448245,0.3490075148375021,0.0557,0.1107,0.5036,267964.0,127023.0,10.5316,0.06,0.035,0.0,0.01,0.81,0.005,0.005,0.905,0.335,0.47,0.4365,0.02,1.0,0.1389,1.0,1.0,7295,0.99965,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0029041568995998,0.4808811424489453,-0.0325011320306748,0.0153031964692934,0.1975534195418094,-0.0248431093819761,0.5816574992445827,0.0183223034680808,0.0218058837938039,0.2932849025397798,0.3302388508002451,0.2034141787932768,0.4962584686943745,-0.0255491320733466,0.6982212306202634,0.3603559955141636,-0.0360222596383367,-0.0666932033846494,-0.0525272212315294,0.0228880407071455,0.0730255036859944,0.0288488736901093,-0.0983238228333804,0.0123767233936441,1
Zm00001d051114,0.0,III,0.503961,0.63,1.5108073605987438,0.5251614997210907,0.047,0.1824,0.2576,228081.0,93331.0,9.55982,0.17,0.025,0.045,0.0,0.655,0.74,0.04,0.76,0.865,0.755,0.31930000000000003,0.36975,1.0,1.0,1.0,1.0,0,0.20050000000000004,0.7360000000000001,1.0,1.0,1.0,0.0,0.0,0.0,-0.0172421147799539,-0.0233888796863872,-0.0103631357489351,0.0082301090921682,-0.0207258512029658,-0.003364208467939,-0.0313225793366559,0.0017520384419912,0.1529313776442469,0.3662128854998428,0.4710433860427107,0.112648867498821,0.2916613043276165,-0.0432019421342491,0.5589340703281392,0.3354153209416695,-0.0161084648369983,-0.0815987387065944,-0.0268204736053243,-0.0261492330660368,0.0103621759884356,-0.04198778133214,-0.0900141297776472,0.0115836299987379,1
Zm00001d051116,0.0,III,0.529412,0.46,3.7595434828045953,0.3012668815678045,0.0318,0.1823,0.1746,2048.0,320855.0,9.55982,0.17,0.04,0.05,0.015,0.29000000000000004,0.73,0.0,0.8200000000000001,0.925,0.28,0.34265,0.34995,0.9625,1.0,1.0,1.0,0,0.0,0.8420000000000002,0.0,1.0,1.0,0.0,0.0,0.0,-0.0174713826284046,-0.0048923889563751,-0.0298994343956659,0.0161235373908527,0.0004796341065727,-0.004163451328501,-0.0322047904505116,-0.0002857580887158,0.2066013617303092,0.4111159954452305,0.0071490546136833,0.0482367183607718,0.2128111311104946,-0.0225632010578636,0.4050195696382802,0.0302216717767182,0.2122543802599671,0.5898722671660347,0.5898831426339977,0.1924151142609746,0.4937151261457416,0.0276020727150648,0.9567765049890466,0.4861842931004171,1
Zm00001d051117,0.0,III,0.642857,0.54,0.0228733389185522,0.9227651885584278,0.0458,0.1239,0.3698,202734.0,74194.0,9.55982,0.17,0.060000000000000005,0.015,0.0,0.785,0.655,0.0,0.9099999999999999,0.75,0.01,0.5972500000000001,0.1582,1.0,1.0,1.0,1.0,5996,0.8760000000000001,0.574,1.0,1.0,0.0,0.0,1.0,0.0,0.1275543577091195,-0.0651824724719727,-0.0472204653232411,-0.0372612985556835,0.0203756064775727,0.4889777539278833,-0.1410129585676575,-0.0448483818601147,0.4613311566590782,0.1601805295285079,0.3827585813592519,0.0235496783990152,0.2147718982496962,0.5343688406854383,-0.1066379215767953,0.1125999894593546,0.071723472799863,-0.0516704377334313,-0.0151040418804604,-0.0123947522143708,0.0044811133499134,0.1330231383989158,-0.0845053646303472,-0.0369602582399733,1
Zm00001d051119,0.0,III,0.515239,0.62,0.7791192447610666,0.7132913819687272,0.0391,0.1116,0.3505,186093.0,2718.0,7.1567,0.18,0.03,0.0,0.0,0.715,0.0,0.01,0.85,0.03,0.5,0.2857,0.0,1.0,0.0,1.0,0.16665,1055,0.7415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4146902947714867,0.0629800880823877,0.0681157410200617,0.0153439127801942,0.070808302488228,0.6360788325886341,-0.0414848246751953,0.0262333406489117,0.3082156188889733,0.6452843155678336,0.5569198582747915,0.3451939843945363,0.5342709157098929,0.0670749734019732,0.8169571467086923,0.3507845035252653,-0.0645636849587912,-0.0807169669036321,-0.0052015229595324,-0.018575797444342,-0.0055902446463382,-0.0343353372161884,-0.0712073127529633,-0.0118323434087252,1
Zm00001d051121,0.0,III,0.678571,0.45,0.7295518259963546,0.7871623647580582,0.0101,0.1607,0.063,3791.0,113839.0,85.7894,0.19,0.01,0.015,0.0,0.42000000000000004,0.6799999999999999,0.0,0.555,0.6299999999999999,0.0,0.0682,0.19085000000000002,1.0,1.0,1.0,1.0,345,0.17200000000000004,0.124,1.0,1.0,0.0,0.0,1.0,0.0,-0.0435581565387525,-0.0782320554078645,-0.0506483125789269,-0.0115541179178584,-0.0592846074308447,-0.0307461826099153,-0.0887521291082478,-0.0351031349687853,0.1709140423002351,-0.0196907051809908,0.7550854400122843,0.7305054755610298,0.7135469125152364,0.122541779162851,-0.0846968968807756,0.895072734913003,0.0142935453434215,-0.0751078890847028,-0.0374176127959361,0.1728610108616554,0.3293781387023201,0.0590497251414023,-0.1078095062031406,0.1786161307366049,1
Zm00001d051129,0.0,III,0.455556,0.56,6.035279820587426,0.2286913933494818,0.0076,0.1129,0.0677,140156.0,127490.0,35.4819,0.21,0.11,0.015,0.005,0.81,0.5900000000000001,0.02,0.94,0.675,0.71,0.5327999999999999,0.17520000000000002,1.0,1.0,1.0,1.0,0,0.9414999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0378551915169176,-0.0310665529790939,-0.0602755743594901,-0.0070826790130292,-0.0414286404814625,-0.005380422449443,-0.0755170831272864,-0.0195925899374739,-0.0770936701553563,0.7944082354025144,0.2881454705652402,0.0719099072670896,0.2565897074576841,-0.0668148840419546,1.3681554680279702,0.1774617231716086,-0.0326551679051097,-0.0394673165196264,0.0057705909592117,-0.0008190443808026,0.0606936907500064,-0.0143997633499537,-0.03886461251108,0.0252791723484866,1
Zm00001d051135,0.0,III,0.449535,0.53,3.874503918390634,0.2036753374808842,0.0589,0.1633,0.3608,263545.0,76622.0,20.5509,0.23,0.060000000000000005,0.0,0.0,0.7749999999999999,0.08499999999999999,0.01,0.91,0.33999999999999997,0.715,0.6227499999999999,0.078,1.0,0.825,1.0,1.0,0,0.125,0.13499999999999995,1.0,1.0,0.0,1.0,0.0,0.0,0.0027889325514729,0.5497310789458771,0.0554048488351181,0.0177859696857812,0.090848332888611,-0.0275106854825232,0.8462319006229195,-0.0088296771089229,-0.1201896363810044,0.9294905797545108,0.2624096323858357,0.1398746117686816,0.314163371583005,-0.0466675321479467,1.427868165589111,0.153431735167341,-0.0101519217073418,-0.0663923411109051,-0.0522066975497345,0.0071004295839039,0.0942344572728612,-0.0210082588196739,-0.0620544424465391,-0.0411242344759429,1
Zm00001d051149,0.0,III,0.664112,0.59,0.2669530092058718,0.946966526364462,0.0732,0.2574,0.2842,338226.0,145782.0,22.035,0.26,0.045,0.045,0.0,0.22999999999999998,0.655,0.0,0.27,0.8300000000000001,0.0,0.3333,0.4764,0.7882,1.0,1.0,1.0,953,0.7015,0.6751999999999997,1.0,1.0,0.0,0.0,1.0,0.0,0.0437728764244315,-0.0399906952454997,-0.0019719265878526,0.014490618139942,0.0164175185168628,0.4673313564149806,-0.0779146889878224,0.0013269185200104,0.3848790079471272,0.0917522971821861,0.3575569901985905,0.1294203590884835,0.1862297421779384,0.5215270812272846,-0.0187083514334644,0.1593112909812813,0.1767060425174903,-0.0041629338651481,0.0506347695983868,0.0702453474784402,0.1199636151982714,0.309384909849401,-0.0216573342066356,0.0623496631647858,1
Zm00001d051156,0.0,III,0.756968,0.55,3.146998090933389,0.380964717475535,0.0343,0.4247,0.0808,43.0,872.0,10.5316,0.28,0.065,0.0,0.005,0.16999999999999998,0.0,0.0,0.24000000000000002,0.0,0.0,0.62845,0.04165,0.975,0.04165,1.0,0.0357,276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6408930603914289,0.0587499523658167,0.0068960267204936,0.0787163732300059,0.257936842453789,0.0547606459214134,-0.0274583183053103,0.1167316126223206,0.2018220078759619,-0.0113860541750468,0.4600377137239038,0.0597952872911064,0.1454820766381097,0.0186597331001357,0.0063487717125377,0.0938521838196707,0.1878323679339437,-0.0759017625601489,-0.0222408389741704,-0.0237234034830403,0.0484113280532311,-0.0164780772673147,-0.0829856623381316,-0.0079927408998257,1
Zm00001d051157,0.0,III,0.505345,0.58,4.925938158782043,0.2739187519421305,0.0181,0.128,0.1413,30.0,881.0,11.0438,0.28,0.02,0.005,0.0,0.845,0.005,0.005,0.88,0.0,0.28500000000000003,0.175,0.0625,1.0,0.04165,1.0,0.0357,2600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.566576475054169,-0.0453341334361214,-0.0236807093010803,0.0640576378240014,0.2319511810817145,0.0986051011057432,-0.066780276338667,0.1302379782897139,0.7727885979308248,0.6516723744445946,0.425873343048276,0.2221053573632158,0.4476179777656539,0.042254761463063,0.8640051839833518,0.2765704342256549,-0.0480278586079636,-0.0949772511422422,-0.0483523769927531,-0.0399996319247639,0.0049931388852217,0.0145004440427216,-0.0974675859392835,-0.0001516948983169,1
Zm00001d051161,0.0,III,0.677557,0.65,2.144195941467672,0.7384295021047499,0.0118,0.9202,0.0128,178.0,262.0,17.2814,0.3,0.13,0.075,0.285,0.655,0.535,0.195,0.6799999999999999,0.755,0.505,0.6736,0.42500000000000004,1.0,1.0,1.0,1.0,2097,0.40269999999999995,0.426,1.0,1.0,0.0,0.0,1.0,0.0,0.275376119874999,-0.0157642431094805,-0.031701011493178,0.0152472264241616,0.1112243001120292,-0.0169409356691981,-0.0812568059951529,0.0128894938356927,0.3026671981241414,0.1326955576406593,0.6313130638382647,0.1259885126626702,0.2622032410436032,0.0394538785342327,-0.090571000311088,0.1704592259351556,0.0918283956636012,-0.0624538255558618,-0.0359736786965176,0.0755970324207006,0.3213265959812384,0.0202119575055947,-0.0929798465350522,0.1213119406708901,1
Zm00001d051163,0.0,III,0.675939,0.664706,2.951654384772365,0.5285532643414799,0.0148,0.5026,0.0294,1756.0,67.0,21.0632,0.3,0.02,0.05,0.0,0.7450000000000001,0.28,0.01,0.9,0.53,0.04,0.03465,0.6700999999999999,1.0,0.96875,0.91835,1.0,0,0.0,0.18775000000000003,0.0,1.0,0.0,0.0,1.0,0.0,0.1839944909016932,-0.0302364670912891,-0.0552766006332617,0.067391638983206,0.1869234196159545,0.0148319486196594,-0.0851226878982023,0.0501976760032712,0.2828455450892339,0.1415238943582838,0.3957703593789037,0.2786102371675774,0.5455223809802068,0.0374629291030526,0.0128392458893893,0.3253206092114337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Zm00001d051172,0.0,III,0.708333,0.605882,1.554765682219432,0.5470773297709809,0.035,0.1129,0.3097,142.0,1369.0,93.4584,0.32,0.02,0.22500000000000003,0.0,0.7749999999999999,0.6699999999999999,0.0,0.8400000000000001,0.5449999999999999,0.0,0.15785,0.625,1.0,1.0,1.0,1.0,0,0.0,0.37199999999999994,0.0,1.0,1.0,0.0,0.0,0.0,0.2861624603603,-0.0811666930415145,-0.0814962151206336,0.0227515368855389,0.1390048662866016,-0.0033810722555673,-0.0945053123066764,0.0573869787383362,0.162564843476781,0.0026132004975138,0.9247512190231916,0.1848484286277711,0.4284005360877595,0.0008266707206864,0.0776668893206847,0.5379181886130333,0.0340793185311537,-0.0501253719793503,-0.0124899912925687,-0.0022104042606993,0.0702924363137946,0.0205307984631329,-0.0559351279017834,0.0224024656455339,1
Zm00001d051174,0.0,III,0.672414,0.47,1.4977117710027856,0.8275605444507483,0.0098,0.2598,0.0378,1362.0,106.0,10.5316,0.32,0.03,0.04,0.005,0.48,0.805,0.005,0.75,0.905,0.0,0.35515,0.45494999999999997,1.0,1.0,1.0,1.0,323,0.5709,0.9913,1.0,1.0,0.0,0.0,1.0,0.0,-0.0249970405919445,-0.0274187408515437,-0.0322642056269852,0.0084574928928493,-0.0030304741808778,0.0177302415159228,-0.0425186363112422,-0.0142042982463542,0.6604030959037241,0.0662811663592022,0.491584174963979,0.083627800709348,0.32790905512111,0.3590077268644973,-0.0689485263524413,0.2227059774461698,0.127860553184874,-0.0451248294238552,0.0600435108555696,-0.0310937383451807,0.051895182479153,0.1722244574531209,-0.0710161743062332,-0.0166135667033333,1
Zm00001d051178,0.0,III,0.525253,0.547059,3.571340930623796,0.3027911446263627,0.0403,0.0935,0.4305,14.0,458845.0,9.10026,0.33,0.115,0.01,0.01,0.47,0.665,0.535,0.55,0.82,0.74,0.5607,0.17515,1.0,1.0,1.0,1.0,674,0.3979999999999999,0.25,1.0,1.0,0.0,1.0,0.0,0.0,-0.0515087506220054,-0.0489612707644386,-0.0495452332746778,-0.0197531658823885,-0.0573611182123266,0.0021060997589828,-0.0746028805391535,-0.033967574446236,-0.0811662337374349,1.042027296352089,0.3057662784390774,0.1946754820681072,0.2271580872943344,-0.0132102000806703,1.223922384728985,0.0863589359640329,0.0861946882770089,-0.0895662226864383,-0.0706931337065656,0.0716199444184177,0.3534992611142408,-0.031826896665506,-0.0853039099892539,0.1236054283035107,1
Zm00001d051180,0.0,III,0.41433,0.65,2.4166206514734427,0.5213456847585264,0.0808,0.1121,0.7205,355402.0,107274.0,9.10026,0.34,0.060000000000000005,0.03,0.01,0.12,0.79,0.03,0.22,0.895,0.235,0.4325,0.3183,1.0,1.0,1.0,1.0,41,0.1385,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.019701400276992,-0.0128460422129246,-0.029900507301655,-0.0328544825842161,-0.010635842449723,-0.0259913562536316,-0.0416656107940384,-0.0453298251831902,0.6611591558024961,0.7949252105881957,0.3427541536248608,0.0545344206958201,0.3424475730086739,-0.0768417046451681,0.7032877117842734,0.2669355625603778,0.5915725112442934,0.1093141068970625,0.1588576930609027,0.1142853920106023,0.3882592104127073,0.0267188014518377,-0.1036347531029993,0.338486777451508,1
Zm00001d051183,0.0,III,0.428252,0.36,2.7514961818503623,0.3469469270928722,0.0152,0.1195,0.1275,188061.0,263570.0,16.7692,0.36,0.045,0.015,0.0,0.825,0.30000000000000004,0.25,0.935,0.365,0.83,0.5327500000000001,0.17559999999999998,1.0,1.0,1.0,1.0,1722,0.2567,0.0559,1.0,0.88,0.0,0.0,1.0,0.0,0.6342726892282015,0.0672791453172518,0.0575857100540605,0.1077004043263453,0.3332283752349936,0.1452764884293468,-0.0149011529889021,0.1634808425491707,-0.1739560022223684,1.6069422053325166,0.1069606418437971,0.0656101848130933,0.1883018433414154,-0.091694654733353,2.0538558887713414,0.0409046136934027,-0.0389131093695764,-0.0559753745678707,-0.0096478851207898,0.0386837052232646,0.0756023605999005,-0.0275354201232896,-0.0370070195389076,0.0609290816148824,1
Zm00001d051193,0.0,III,0.547587,0.59,2.2590695718200324,0.5350514315687858,0.0147,0.1581,0.0932,2.0,561875.0,22.4946,0.4,0.025,0.025,0.0,0.76,0.545,0.11,0.835,0.745,0.58,0.2602,0.2842,1.0,1.0,1.0,1.0,1311,0.4134999999999999,0.066,1.0,1.0,0.0,0.0,1.0,0.0,-0.069503449888605,-0.1017282228958545,-0.096342015745023,-0.0629212621676003,-0.0825826869659464,-0.0365663222682836,-0.1217145119856112,-0.0962043516984166,0.3490495869903846,0.73518459327166,0.4433645453252436,0.1578717652490367,0.5066286987742739,-0.0128452689665577,0.9284771258218324,0.2492646275477369,-0.0839271615937033,-0.0976031675505315,-0.0876133269232953,-0.056016372981562,-0.0036011260388125,-0.0590206747725299,-0.1112609050693133,-0.0320221936127254,1
Zm00001d051207,0.0,III,0.405405,0.38,4.221110353291829,0.3044023508352377,0.0194,0.1258,0.1542,46024.0,2107.0,17.741,0.44,0.015,0.0,0.045,0.735,0.0,0.02,0.925,0.0,0.05,0.35305000000000003,0.0059,1.0,0.03335,1.0,0.0,0,0.0105,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.6473690821680118,0.1194006446396016,0.1459444393768166,0.1714718277084118,0.3345669161502201,0.1563992444196457,-0.0750054852819437,0.2310366814322189,0.2287116411767055,0.0576311405267056,-0.0048275528648971,0.0088656130133061,0.1873100750916217,-0.0033018885146251,-0.0457153125019666,0.0599031082744786,-0.016743163299297,0.0052688954602816,-0.0810041816584416,-0.0121377211139847,-0.0004463757127993,-0.0268959031986688,-0.0709140282701821,-0.0246229360913307,1
Zm00001d051211,0.0,III,0.452229,0.51,6.851157120479832,0.1098775631395379,0.0019,0.1845,0.0103,37150.0,5386.0,12.4752,0.44,0.045,0.015,0.02,0.765,0.825,0.385,0.885,0.915,0.64,0.68185,0.2125,1.0,1.0,1.0,1.0,0,0.0,0.139,0.0,1.0,0.0,1.0,0.0,0.0,-0.0589260242340823,-0.0818520377088456,-0.0966365367839451,-0.0387024504448447,-0.0970277081242718,-0.0447092701804411,-0.1306309250390991,-0.1072071693347302,0.151782919879503,0.6684558036817717,0.5577949669644922,0.2544602021593402,0.5121215795288772,-0.0759021997288541,0.9435034607157212,0.423189880305364,-0.080846871762514,-0.0892332985984659,-0.0602600371360736,-0.0729127395757669,-0.0528753597571933,-0.048203544308186,-0.1253425808025763,-0.0478457415866573,1
Zm00001d051232,0.0,III,0.44721,0.505882,2.914993884360767,0.2393329034314831,0.0437,0.0867,0.5038,187164.0,136834.0,46.4731,0.46,0.06,0.015,0.0,0.615,0.5900000000000001,0.0,0.76,0.89,0.55,0.4346,0.1844,1.0,1.0,1.0,1.0,309,0.16799999999999998,0.9404999999999998,1.0,1.0,0.0,0.0,1.0,0.0,-0.0110251105643528,-0.0324199838403963,-0.0143959323987749,-0.017360061631977,-0.0426935987779227,-0.0013509254536918,-0.0523832752689566,-0.0287502556662,0.0531416231044864,0.8953584517579355,0.3857908364488827,0.171528901234774,0.4355154937231232,-0.0019099454151075,1.2374332822555614,0.2774343695146401,0.037060019928199,-0.1225260346893327,-0.0503111013189201,-0.0161218346188882,0.095329686673431,-0.0451721967817563,-0.1100505966459563,0.0235244198769286,1
Zm00001d051234,0.0,III,0.490814,0.62,2.2524681177666817,0.3550928843798978,0.1221,0.1704,0.7164,77599.0,248312.0,46.4731,0.47,0.025,0.0,0.0,0.745,0.005,0.005,0.905,0.4,0.11,0.23954999999999999,0.0476,1.0,0.12495,1.0,1.0,1181,0.50995,0.040999999999999995,1.0,0.82,0.0,0.0,1.0,0.0,-0.0245958575852436,0.3472966258565403,0.0004207611216102,0.014475654535381,0.1802408554427238,-0.0136111390396931,0.6219913071148799,-0.0138111509784605,0.2782378344837948,0.5478778741465239,0.509324782714314,0.2307404140584571,0.5546382237448046,0.0086431165360692,0.923620516795712,0.528803202169801,-0.0386770639555896,-0.0446800066253982,-0.0322147462025631,-0.0112721497284344,-0.0022544937824339,-6.829706770997146e-06,-0.0571335772546019,0.0128863200796954,1
Zm00001d051241,0.0,III,0.535391,0.452941,1.6609287158633312,0.4687228881995974,0.0405,0.128,0.3167,59.0,59182.0,10.5316,0.47,0.055,0.02,0.0,0.775,0.45999999999999996,0.005,0.895,0.525,0.55,0.67085,0.2598,1.0,1.0,1.0,1.0,626,0.8759999999999999,0.2570000000000001,1.0,1.0,0.0,0.0,1.0,0.0,-0.0618795526167001,-0.072925449890906,-0.0486247972299252,-0.0314466817003728,-0.0671185794202496,-0.0229868443207134,-0.0846621805995233,-0.0432790137390519,0.039287692228047,0.633888512778859,0.6312930980844392,0.4379569762528464,0.8212340071343803,-0.0074922197127886,1.0922823742774213,0.5200141724994297,0.0061824882735776,-0.0869336620244821,-0.0186523959176903,0.0048177373412826,0.088522188655612,-0.0028071777019597,-0.0739283092953749,0.0362266121261208,1
Zm00001d051242,0.0,III,0.449183,0.46,2.128120791144805,0.3122572266095981,0.0431,0.0915,0.4712,87.0,425579.0,11.9629,0.47,0.055,0.045,0.01,0.6,0.65,0.405,0.755,0.8,0.77,0.49515,0.38585,1.0,1.0,1.0,1.0,0,0.3534999999999999,0.502,1.0,1.0,0.0,1.0,0.0,0.0,-0.045801153637956,-0.0669597547009673,-0.0745293718242019,-0.0374938612130422,-0.0760627429869151,-0.0573032085871944,-0.0773526670842512,-0.0397923443752873,-0.1129015825231564,1.702790852519076,0.1932810982270028,0.136560063886835,0.202231777383763,-0.1009333860698789,1.8701631006469408,0.0430511113088347,-0.0125049769217311,-0.0694410683580491,-0.0324790580944573,0.0134344177591082,0.1035574479377082,-0.0001405767782734,-0.0643445396160604,-0.0129092492211129,1
Zm00001d051250,0.0,III,0.611111,0.311765,3.3471151446290133,0.2859373357349261,0.031,0.2084,0.1487,65569.0,29575.0,12.9347,0.45,0.03,0.025,0.0,0.735,0.47,0.005,0.815,0.435,0.4,0.22164999999999999,0.1533,1.0,1.0,1.0,1.0,531,0.35300000000000004,0.621,1.0,1.0,0.0,0.0,1.0,0.0,-0.0049786352884064,-0.0004123408667194,-0.0049786352884064,0.0038162669170219,-0.0017728879865926,0.0038364230287186,-0.0038651737761964,-0.0021447777545246,0.094965624104663,0.6579679283072,0.4351630173664466,0.0793149161290067,0.31081333815461,-0.0569055328126452,1.0091620607456817,0.179539218522377,-0.0165702881014235,-0.0561943743066924,-0.0262611961374343,0.0154260878016805,-0.0080415099207685,-0.0380343476483453,-0.0634776480488471,-0.0100022969778295,1
Zm00001d051513,0.0,III,0.438626,0.56,2.317163806237596,0.4233804979604243,0.0634,0.1567,0.405,46344.0,305.0,22.4946,1.68,0.05,0.08499999999999999,0.0,0.6499999999999999,0.5700000000000001,0.0,0.845,0.7150000000000001,0.255,0.3995,0.7222,1.0,1.0,1.0,1.0,211,0.6121,0.495,1.0,1.0,0.0,1.0,0.0,0.0,-0.0196375679385741,-0.0456357158839131,-0.0350269717644808,0.0304232484458864,-0.0244926129622303,0.0163839130460119,-0.0602071153121095,-0.0299023746437675,0.8766575575469859,0.4945468388614075,0.7901488473519033,0.1438109167054435,0.5031473726312787,-0.0409151920850218,0.8676133404769848,0.3349206456431938,-0.0445356472478558,-0.0657128807031293,-0.0453259968525765,0.0139643917814148,0.0751068742301502,-0.0305979257628977,-0.0488973218425731,0.0215625536625577,1
Zm00001d051509,0.0,III,0.714715,0.594118,0.0900175410696168,0.9913847407746504,0.0658,0.3251,0.2025,2862.0,19683.0,11.5034,1.65,0.045,0.055,0.0,0.14500000000000002,0.55,0.0,0.20500000000000002,0.73,0.0,0.40715,0.41664999999999996,0.80355,1.0,0.95835,1.0,21332,0.0,0.17679999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.037131788623278,-0.0499168003309604,-0.0753762319051244,0.0059209446950138,0.0305866413982041,0.0229002834920675,-0.0854776656944674,-0.0166758837184721,0.3749304013448157,0.0388951681252483,0.1929186641179639,0.1802478030242291,0.2693169446774139,0.4301854543658432,-0.07279777812353,0.1788571494342008,0.7642229798886728,-0.0195696845465958,0.0435940574553628,0.0516887998564281,0.174137355402461,0.92610726339491,-0.0985425262925832,0.0393527505813124,1
Zm00001d051507,0.0,III,0.416424,0.65,2.4915488616231203,0.2622862426768215,0.0334,0.1086,0.3078,49.0,75137.0,49.848,1.55,0.02,0.025,0.01,0.715,0.485,0.44,0.825,0.6000000000000001,0.875,0.1666,0.20834999999999998,1.0,1.0,1.0,1.0,0,0.0,0.467,0.0,1.0,0.0,1.0,0.0,0.0,-0.0359206972982621,-0.0457191428101338,-0.0793900057960818,-0.0217091652948435,0.060780115311752,-0.0630607633027529,-0.0787219220636371,-0.0145294130985567,-0.391158950371553,2.129060906402919,0.2916829415765159,-0.062336511951254,-0.2392448047131457,-0.0905677593996224,2.7272946146204964,-0.2654489217589059,-0.0516668740330527,-0.0975763712500765,-0.0426900071809779,-0.0298140118330131,-0.0569902105202533,-0.0268716766834142,-0.1025937597390475,-0.0499766882157547,1
Zm00001d051506,0.0,III,0.632616,0.36,0.3490632935192249,0.8210742506980074,0.1079,0.0884,1.2203,62304.0,49237.0,45.0417,1.53,0.14500000000000002,0.095,0.0,0.74,0.405,0.0,0.925,0.54,0.03,0.5487,0.7447999999999999,1.0,1.0,1.0,1.0,0,0.9891999999999999,0.13980000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.3539484008229224,0.0014083261118429,-0.0207951505359931,0.0685603141463419,0.2387004221822565,0.0044040324387691,-0.0881633751572433,0.0762614933574578,0.3697287171122613,0.1632639020484908,0.4762542016177549,0.2932122169185192,0.6024905456584259,0.0597122132669023,-0.0040632249997278,0.7142874533353836,-0.0025217384914236,-0.0215477785562143,-0.022917654782362,-0.0042578268693421,0.0416522321096044,-0.001027537737911,-0.0267883446770761,0.0311669851318742,1
Zm00001d051484,0.0,III,0.727872,0.45,0.5998386851587455,0.7870938304135389,0.0742,0.1693,0.438,52.0,35087.0,9.55982,1.54,0.115,0.065,0.0,0.405,0.55,0.04,0.595,0.6950000000000001,0.0,0.66945,0.78205,1.0,1.0,1.0,1.0,3566,0.5164999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.005744101364541,-0.0037712742786898,-0.0157393432950728,0.008061209871063,-0.0098195024413084,0.0085829163728992,-0.0113487467064725,-0.0111103010647418,0.2365375418957393,-0.024618475014019,1.07177250987174,0.2680271629741309,0.4744916804420629,0.0092365165516911,0.179364275798713,0.5264603890644353,0.0682276827530311,-0.0591547537409189,0.033694478022827,0.0416805598976813,0.1961949553478251,-0.0015405044167464,-0.0669326419479541,0.0347214546420845,1
Zm00001d051495,0.0,III,0.692308,0.56,0.074378969731513,0.9439692766716328,0.0292,0.3611,0.0808,92558.0,746.0,11.5034,1.47,0.01,0.05,0.0,0.64,0.71,0.0,0.855,0.78,0.0,0.12035,0.62035,1.0,1.0,1.0,1.0,7071,0.17950000000000002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1024501337491515,-0.123981399262654,-0.0734704615363415,-0.0723445868450772,-0.0725393211707062,-0.0292234040591149,-0.135773977496099,-0.0920453058853591,0.2015002548300328,0.0200574154599708,0.3249486750606318,0.2919530248092728,0.4388847295999437,0.0890816398685943,-0.0513679084605509,0.3568901914784796,0.0525079821167134,-0.0598678341965182,-0.0048871923895331,0.0304277967500563,0.0577878655991368,0.0398705584869484,-0.0921424479544665,-0.0247127353679997,1
Zm00001d051480,0.0,III,0.684343,0.52,0.287809395545823,0.8977025556487984,0.0936,0.1478,0.633,1629.0,4459.0,34.5102,1.62,0.15,0.0,0.11,0.5449999999999999,0.0,0.19,0.6000000000000001,0.065,0.28500000000000003,0.6875,0.0229,1.0,0.04165,1.0,0.75,3311,0.25900000000000006,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7178847012170754,0.5335527909435918,0.2555849202151862,0.2641211162213052,0.7786525110244273,0.0407277176466808,0.4528529777553667,0.5433570836117011,0.6251397511675617,0.2680187152595327,0.5716558545679779,0.392326012308189,0.8566783246762286,0.0079980572126491,0.0724385754425181,0.7659976996408704,0.1830288188773967,-0.0271920629252174,0.0102737947429357,0.0648391344258296,0.2515084738483518,0.0148761418764504,-0.0528097326435508,0.0706657596966336,1
