Maize,location,group,GC_genic,GC_prom,avg_expression,tau,Ka,Ks,O,acr_Lup,acr_Ldown,acr_S,recomb,CHH_up_avg,CHH_down_avg,CHH_body_avg,CHG_up_avg,CHG_down_avg,CHG_body_avg,CG_up_avg,CG_down_avg,CG_body_avg,CHH_up_max,CHH_down_max,CHG_up_max,CHG_down_max,CG_up_max,CG_down_max,TEdist,TEdenseAvgUp,TEdenseAvgDown,TEdenseMaxUp,TEdenseMaxDown,TE1,TE2,TE3,TE4,H2AZ_down,H3K4me1_down,H3K4me3_down,H3K9ac_down,H3K27ac_down,H3K27me3_down,H3K36me3_down,H3K56ac_down,H2AZ_genebody,H3K4me1_genebody,H3K4me3_genebody,H3K9ac_genebody,H3K27ac_genebody,H3K27me3_genebody,H3K36me3_genebody,H3K56ac_genebody,H2AZ_up,H3K4me1_up,H3K4me3_up,H3K9ac_up,H3K27ac_up,H3K27me3_up,H3K36me3_up,H3K56ac_up,WGD
Zm00001d035501,0.0,II,0.649718,0.58,2.5002521841310075,0.4432213783368276,0.0219,0.5713,0.0383,524.0,2354.0,12.4752,0.34,0.075,0.0,0.0,0.175,0.01,0.0,0.26,0.17,0.02,0.57145,0.024050000000000002,1.0,0.2778,1.0,1.0,3430,0.1285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4099834911735591,0.5160107082310981,0.473727540364904,0.1704402373238304,0.4740992472981712,0.0254763712369297,0.8945850154255108,0.2863614579733498,0.5142178153621585,0.2546735109419623,0.5472974081885914,0.2277467772517688,0.6356588299571804,0.0014127546019308,0.3236791098575482,0.4538211810837579,0.5015134733277932,-0.0261043657155717,0.0249063197648432,0.0314668543192343,0.2217544158553618,-0.0369323037396436,-0.0707135748959435,0.0861491523465142,0
Zm00001d035494,0.0,II,0.70276,0.58,2.4449013906900325,0.3792857625819744,0.0706,0.6754,0.1046,2884.0,53.0,9.10026,0.34,0.08,0.015,0.01,0.495,0.825,0.01,0.625,0.9,0.08,0.5038,0.1225,1.0,1.0,1.0,1.0,0,0.5129999999999998,0.0645,1.0,1.0,1.0,0.0,0.0,0.0,-0.056599782713429,-0.0691011619727453,-0.0818396741034889,-0.038416408475372,-0.0637935212806886,-0.0272671309846345,-0.0980452639734426,-0.0654779126634319,0.3365057810568662,0.276298214711184,0.4359478850876218,0.2391835607631845,0.4912117606657623,0.0338821512359956,0.1611979505191999,0.3025339605441134,0.1241266018905321,-0.0617356983474958,-0.0316157288409768,0.0897729543392633,0.2245752468224282,-0.002758894433188,-0.0683225684722096,0.0162609562827139,0
Zm00001d035492,0.0,II,0.568134,0.43,3.701555122827936,0.4414174593997707,0.0321,0.1707,0.1883,201.0,416867.0,16.7692,0.34,0.05,0.0,0.015,0.765,0.025,0.025,0.8600000000000001,0.45,0.625,0.30435,0.0406,1.0,0.32145,1.0,1.0,1388,0.4775,0.09850000000000002,1.0,1.0,0.0,0.0,1.0,0.0,-0.0066536713790524,0.4306059329844639,-0.0052718974372768,-0.0232769789753828,0.1219913655487584,-0.0579400090923945,0.5388033038895731,0.017346560859074,0.1476363935546986,0.5220871090530111,0.8856991930514347,0.4809833517319122,0.951390537169042,0.0119777524594787,1.0662166936933264,0.7795155406695345,-0.0399284798216351,-0.0704711163709246,-0.0339780215420231,-0.028112287579949,0.0332643844803665,-0.0256348153385001,-0.0692338964844153,-0.0169468646626665,0
Zm00001d035487,0.0,II,0.447832,0.61,2.721908065156026,0.4000832496979676,0.0398,0.1405,0.2832,373551.0,101.0,10.5316,0.32,0.065,0.005,0.01,0.835,0.005,0.535,0.895,0.015,0.89,0.6052,0.0714,1.0,0.04165,1.0,0.08335,0,0.11504999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0804713983442011,0.0055532242371111,0.2979678453264375,0.0776875251421947,0.2200822036483866,0.0443803870138231,0.0133027198152447,0.1921634867376846,-0.264754421866427,1.7241892872132258,0.212856221509135,0.0042172103295884,-0.0777357210920592,-0.0915816780333882,2.1226307241797477,-0.0976301064818201,-0.0979793019011167,-0.1471628322477664,-0.0918215212699575,-0.0834345688029918,-0.0441606968658895,-0.0555801701208489,-0.1587441446609233,-0.0847781066949206,0
Zm00001d035475,0.0,II,0.534527,0.59,3.607835303036168,0.4978752245785894,0.0246,0.119,0.2069,12.0,361.0,34.5102,0.31,0.16999999999999998,0.0,0.0,0.54,0.05,0.005,0.63,0.045,0.56,0.7441,0.0238,1.0,0.65835,1.0,0.75,0,0.0885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0305267266389734,0.0129990144720224,0.1988823101791826,0.1225627223646767,0.2839585134950083,0.0026980075577196,-0.0147469585257709,0.2208450189744023,0.1657838330554742,0.924607717636546,0.4816125534783398,0.2322367285751288,0.6352948727700445,-0.0269049889644737,1.4635082310984815,0.3318306417427343,0.0924567074471709,-0.086044009591357,0.0160552759967614,-0.0087347339703102,0.156449449730747,-0.0045338151037031,-0.074784498188661,0.1157783801722159,0
Zm00001d035473,0.0,II,0.596899,0.54,5.217596741887812,0.1447638167087596,0.0368,0.1678,0.2195,29.0,141449.0,12.4752,0.3,0.02,0.01,0.0,0.665,0.625,0.09,0.7849999999999999,0.845,0.59,0.1632,0.075,1.0,1.0,1.0,1.0,1615,0.6395000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0279832212653368,-0.0413202329105067,-0.0489278775475839,-5.487132639600111e-05,-0.0440080489905215,0.008178739478359,-0.0664440739997562,-0.0372457446197316,-0.0214645255711134,0.1809023033151943,0.614623926035739,0.2404385017222376,0.5203066577218445,-0.0429662471171748,0.5797769653798637,0.4422142851619243,-0.1257785057377853,-0.1110089248096619,-0.0561232976154801,-0.0401233729177341,-0.0448059351874475,-0.0530376303387713,-0.1239639297869352,-0.0149793265279271,0
Zm00001d035474,0.0,II,0.677083,0.62,1.1734173998674573,0.6943317956703743,0.0692,1.4462,0.0478,86072.0,55882.0,12.4752,0.3,0.02,0.034999999999999996,0.005,0.65,0.78,0.42000000000000004,0.69,0.94,0.43500000000000005,0.22915,0.31615000000000004,1.0,1.0,1.0,1.0,3328,0.18,0.7725000000000003,1.0,1.0,0.0,0.0,1.0,0.0,-0.0036992773008577,0.0042026087393248,-0.0058545573396262,-0.003205459388176,0.0101934564471937,0.0149161147479881,-0.0366901904867134,-0.0097250757366542,0.2053774707582418,0.1031530746599151,0.6217524451949754,0.0139538767406664,0.2029137753534219,0.0796869824439802,-0.040006099585474,0.2779644225123701,0.3908637323874757,0.0674371662225215,0.1543229973488032,0.0991553736359024,0.3334845694042757,0.0485872694214812,-0.0506637039446459,0.2082632091107221,0
Zm00001d035470,0.0,II,0.48174,0.63,3.381713591465396,0.1833482808681892,0.0713,0.1576,0.4521,568.0,78.0,14.3661,0.29,0.07500000000000001,0.02,0.0,0.605,0.595,0.015,0.6499999999999999,0.64,0.76,0.5325,0.1603,1.0,1.0,1.0,1.0,1490,0.077,0.235,1.0,1.0,0.0,0.0,1.0,0.0,-0.032906029293304,-0.045816585544837,-0.0138024452226579,-0.0155367748767734,-0.0500363185555718,-0.0192390380423605,-0.0795972009352173,-0.0440951827378378,-0.0781166095183867,0.9799748146796986,0.6897418322725247,0.2627329373438645,0.4076067001738488,0.012757534532696,1.6076725731979384,0.2338616568013495,-0.0105657542126447,-0.0503198733402605,0.4554536174532356,0.1054923653279781,0.2830215250592884,-0.0031971117178429,0.0293727029718566,0.2740079146184104,0
Zm00001d035447,0.0,II,0.637278,0.4,2.966980045706068,0.4343379521721182,0.0557,1.4042,0.0397,631.0,377428.0,39.7759,0.19,0.03,0.06,0.005,0.39,0.78,0.0,0.39,0.91,0.005,0.3313,0.48124999999999996,1.0,1.0,1.0,1.0,2506,0.2225,0.29869999999999997,1.0,1.0,0.0,0.0,1.0,0.0,-0.0057553407270603,-0.0022981058751292,-0.0109033926177133,0.001240577238157,-0.0039468832339143,0.0091147160331238,-0.00639000800447,0.0056971018742849,0.6546833356334403,0.1971401073798827,0.9470518979341334,0.1817063267533838,0.4901674952889031,0.075149326840852,0.2766962149447117,0.4779968438301674,0.3495852108372264,-0.0830432559956156,-0.0491057925695489,-0.0347786211465601,0.0766044381142959,-0.0020227904573113,-0.0916469149202557,-0.0254565441351151,0
Zm00001d035439,0.0,II,0.681159,0.38,0.9955290236279696,0.7212922205647057,0.0231,0.4958,0.0465,110627.0,83857.0,7.66892,0.19,0.045000000000000005,0.015,0.025,0.6,0.5249999999999999,0.295,0.69,0.66,0.62,0.33605,0.1167,1.0,1.0,1.0,1.0,0,0.1485,0.099,1.0,1.0,0.0,1.0,0.0,0.0,-0.0231378471605277,-0.0637323327817072,-0.0512260991733205,-0.0600432288967097,-0.0751851788275466,0.0029847791800498,-0.0865141034209193,-0.0576560537931165,0.5488747254194327,0.1986572359802595,0.2077922384846682,0.0430368683444121,0.2213750559203508,0.8399295621438512,-0.2585690257986204,0.3033386884311583,0.1203042670415464,-0.0173748809868702,-0.0228405805399709,0.0257972679752198,0.058379295147526,0.9690859477325604,-0.0958962906756755,0.0325415817182826,0
Zm00001d024722,0.0,II,0.575858,0.58,2.5261387023039195,0.4247696331166823,0.0874,0.7366,0.1186,73.0,1440.0,18.2005,0.27,0.04,0.005,0.015,0.78,0.01,0.03,0.8200000000000001,0.01,0.25,0.5075,0.09845,1.0,0.16665,1.0,0.16665,158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3038122578459409,-0.0217942395092428,-0.0675244021813033,0.1045210456155549,0.3423318325231278,-0.0410640179137864,-0.0978070548647603,0.0747499518567797,0.6026404324717279,0.4590355943648518,0.8233938107564102,0.850416680394497,1.5291374213178954,0.0043981216230011,0.4228550757415681,0.9680062549815558,-0.0301881854749604,-0.0752237448907564,-0.0331939145527401,-0.0236246825616974,0.0527407616735542,-0.0395709649348969,-0.0697094938687781,-0.0043694895743825,0
Zm00001d024723,0.0,II,0.503229,0.65,3.2027592599241435,0.6365361052396881,0.0295,0.304,0.0972,36.0,1100.0,18.2005,0.27,0.045,0.03,0.0,0.31,0.06,0.0,0.37,0.77,0.005,0.55355,0.5326,1.0,0.775,1.0,1.0,2003,0.0093,0.0,0.56,0.0,0.0,1.0,0.0,0.0,0.1144440812076064,0.0596731866914183,-0.0365938568201935,0.3741387120562748,0.9047521889079552,-0.0415641503217159,-0.0745603678841687,0.4684564006723445,0.8686917274566186,0.4174294789365713,0.8429839630070435,0.550276681555361,1.1122468812644049,-0.029635867737536,0.1814601813836637,0.7106181753371608,0.4687345623480911,-0.0012476606118878,0.0762987866484692,0.1897133914650874,0.5403281729682372,-0.0320029391636843,-0.0652551748688526,0.2865118255053388,0
Zm00001d024733,0.0,II,0.545322,0.36,0.4081568550661527,0.5842815095134686,0.1193,0.1342,0.8886,734.0,1121.0,20.0915,0.26,0.075,0.005,0.015,0.14500000000000002,0.02,0.05,0.25,0.42500000000000004,0.49,0.4375,0.07805000000000001,0.7197,0.325,0.975,1.0,5997,0.44774999999999987,0.1045,1.0,1.0,0.0,0.0,1.0,0.0,0.0593515933958217,0.1958732553876679,0.0426959363894315,0.1506488479146369,0.2945852075281618,0.0045378650260643,0.0991378774525328,0.1403503753583796,0.5179753364535393,0.6414024383158445,0.2737730028033459,0.1958494959684634,0.5102651423674918,0.0154219396682148,0.7106837761322918,0.3428755928778069,0.1779048533775772,-0.1289419856053274,-0.0869679852687922,-0.0374881374493042,0.0062798931260861,0.2761812681956005,-0.1320178927816913,-0.0485807277198849,0
Zm00001d024734,0.0,II,0.704225,0.51,2.078184920923453,0.7641257946238162,0.044,2.2438,0.0196,1074.0,472093.0,7.66892,0.26,0.11499999999999999,0.01,0.060000000000000005,0.42500000000000004,0.835,0.275,0.455,0.885,0.435,0.96665,0.11105,1.0,1.0,1.0,1.0,4583,0.16899999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0686100370091918,-0.0527923873485903,-0.0411165031227691,0.024068737816555,0.007733278001012,0.4817353399294342,-0.0677023503117466,-0.0175379520279774,0.3231122968409658,-0.055944722466724,0.0794987034329606,0.056822831023649,0.1414438362794996,0.9194069127983424,-0.1443706730715215,-0.0084568000761517,0.6567810118569553,-0.0688833109828778,-0.0271839977380411,0.1307537236346408,0.2058824697500606,1.0775383962245038,-0.0886497250738225,0.0241026173073084,0
Zm00001d024754,0.0,II,0.61139,0.58,7.212649608418384,0.2372161034831625,0.012,0.5015,0.024,583.0,133.0,14.8783,0.25,0.005,0.075,0.0,0.01,0.26,0.0,0.435,0.36,0.8700000000000001,0.05935,0.59955,0.15375,1.0,1.0,1.0,4458,0.15,0.0545,1.0,1.0,0.0,0.0,1.0,0.0,0.2702856489624871,0.0167356008652307,0.5268397275077774,0.2426257673940353,0.5762927400288672,0.0280719945592909,0.06124017646705,0.5344455487264969,0.0111773165084135,0.5581807864970105,0.1169957619833472,0.1054590923264136,0.1348440210698093,0.0864923173774285,0.3379574320135105,0.0399173685688607,0.0191735963793629,0.4422572047403575,1.2420711632888906,0.3928920134029522,0.6349020795573906,-0.0187093331761731,1.1457560585622115,0.3243286369128275,0
Zm00001d024755,0.0,II,0.513746,0.6,4.465650992561518,0.2752450854527767,0.0064,0.2447,0.0262,146.0,271869.0,19.1723,0.25,0.08,0.035,0.0,0.265,0.38,0.01,0.38,0.7150000000000001,0.6299999999999999,0.589,0.39155,1.0,1.0,1.0,1.0,786,0.05449999999999999,0.19520000000000007,1.0,1.0,0.0,0.0,1.0,0.0,0.3488803125484375,0.6017739698788392,0.298081591672228,0.0687351624684863,0.2446976551187185,-0.0406598715710812,0.8449371427105149,0.0937362503057777,-0.0005766982908371,0.576661619403433,0.8373817739521305,0.3345270676315946,0.6031277971826396,0.0160117221406898,0.9771500008738414,0.4481796020847082,0.5309564466745494,0.1273179744311451,0.046162035633389,0.147109733175941,0.4153932520570682,0.0430672739466509,-0.0512758171850074,0.1801792511407154,0
Zm00001d024756,0.0,II,0.464559,0.41,1.0842936340315243,0.7093064806744908,0.0234,0.0917,0.2548,266983.0,3249.0,10.072,0.25,0.015,0.005,0.015,0.71,0.02,0.245,0.76,0.79,0.52,0.35114999999999996,0.17645,1.0,0.4756,1.0,1.0,0,0.188,0.0345,1.0,0.69,0.0,0.0,1.0,0.0,-0.0447878106312256,0.5756754386930751,0.1353112128753698,0.0464595016454395,0.1089599586222074,0.0003482643854291,0.5715252285281273,-0.00794132896363,0.4437497159694696,0.5862765811430528,0.5358747071881957,0.106221015839014,0.3597511994737022,-0.0373272888746335,0.8154118938609975,0.2606720377445226,-0.0111235016211598,-0.0654947105915711,-0.0208775045002966,0.0143096855961042,0.0567474920366375,-0.0075139562287267,-0.0611151857448537,0.0179136425747757,0
Zm00001d024764,0.0,II,0.554935,0.41,0.4282555046275791,0.7259648055521641,0.1644,0.2572,0.6391,354825.0,81917.0,5.2658,0.19,0.035,0.04,0.0,0.655,0.815,0.005,0.8049999999999999,0.94,0.28,0.30979999999999996,0.3333,1.0,1.0,1.0,1.0,0,0.0,0.9125,0.0,1.0,1.0,0.0,0.0,0.0,-0.0137299975914462,-0.0129135010407808,-0.0157892183477074,0.0019632446865315,-0.010562674787968,-0.0132402776664193,-0.0131117567333464,-0.0072876457460621,0.4604309880978395,0.4961626943534885,0.4868514544044705,0.2620677853108256,0.7105858468206184,-0.0480767404453982,0.4668834316375284,0.6605271094908879,-0.0038184235310266,-0.0276691443746473,-0.0129616924353078,0.0612612580296176,0.1123728085480578,-0.0025819300782153,-0.0806996426280125,0.0673401669648467,0
Zm00001d024772,0.0,II,0.639535,0.53,0.2774294628883842,0.8725907821941657,0.0344,0.2019,0.1703,4178.0,1921.0,63.2423,0.17,0.005,0.03,0.0,0.28,0.325,0.0,0.315,0.6,0.0,0.1433,0.29285,0.94445,0.9167000000000001,1.0,1.0,0,0.0665,0.17900000000000005,1.0,1.0,1.0,0.0,0.0,0.0,0.0792638909898089,-0.0549104892230592,0.5363018207031995,0.1650251456691396,0.3951453732087367,-0.0054677054137431,0.0558007563071689,0.5683520035627734,0.5400807785533301,0.1175029675022387,0.6669765135098127,0.729369285237019,0.6334083761322324,0.7193852620724865,-0.0667724855589342,0.5966792858209551,0.3282228170290059,-0.0717417869994575,-0.0091196482433991,0.310503187646559,0.4665670717825236,0.4155352382918725,-0.099636953050403,0.2032634584036604,0
Zm00001d024786,0.0,II,0.696468,0.61,0.6439998521058432,0.8434033298124181,0.1293,0.4074,0.3175,168630.0,153432.0,8.12848,0.09,0.03,0.03,0.0,0.625,0.26,0.0,0.825,0.385,0.0,0.3388,0.32805,0.95455,0.9821500000000001,1.0,1.0,2571,0.634,0.15049999999999997,1.0,1.0,0.0,1.0,0.0,0.0,0.0231535272812587,-0.1096503622290181,-0.0950058300696113,-0.0568427223147263,-0.034166179825282,0.3664083289473113,-0.1255121476824488,-0.0837931336741025,0.1591380500055959,0.0326787135248708,0.1946608375075125,0.0013217520850008,0.0205541647611854,0.3511464286212406,-0.0374721879034621,-0.0083777977676114,0.1694997766863497,-0.0397488882286015,0.0477744895654604,-0.0387977906013332,0.0349096051738369,0.3660612360264832,-0.1053290083859191,-0.0379529015605435,0
Zm00001d024787,0.0,II,0.518657,0.4,4.729514123793532,0.1453466479563552,0.0209,0.1135,0.184,243395.0,74070.0,8.12848,0.08,0.05,0.015,0.0,0.55,0.045,0.03,0.535,0.36,0.5,0.5463,0.19275,1.0,0.67335,1.0,1.0,3925,0.516,0.176,1.0,1.0,0.0,0.0,1.0,0.0,-0.0410759786043033,0.7530508870971031,-0.0278986343583763,-0.0418476370346922,-0.0060519632757184,-0.0488005490436316,0.5668523751179325,-0.0145060575758542,-0.0932302725960372,0.8530535974357575,0.4439335133443828,0.136527273896518,0.3004270962321628,0.0114187885816329,1.285430363184325,0.1490732392613993,0.1655814233935216,-0.0884008625008509,-0.0083837072543108,0.0122112146232748,0.0850231399349323,-0.0165080555651726,-0.0978660495937749,0.0067661617424109,0
Zm00001d024813,0.0,II,0.454155,0.58,1.1443441193769808,0.5085163922766305,0.1121,0.1804,0.6212,131.0,30334.0,28.2725,0.08,0.015,0.01,0.0,0.72,0.6699999999999999,0.0,0.825,0.87,0.275,0.0927,0.12154999999999999,1.0,1.0,1.0,1.0,0,0.044500000000000005,0.10125,0.89,1.0,1.0,0.0,0.0,0.0,-0.043399991842911,-0.0808335583519527,-0.1044556160626756,6.312814594223032e-05,-0.0841376460875519,-0.0176795204642808,-0.088172835512542,-0.0593040526272348,0.8293514941964432,0.7789697234026627,0.4250098132393588,0.1631560535641856,0.4089836899258078,0.6131795641005915,0.3369635755262315,0.4039098778505922,0.0419699029806288,-0.0393828522724149,-0.0153640931862907,0.0152026045788318,0.0295693626192708,0.9812768035643128,-0.0436528275969215,0.052918866684289,0
Zm00001d024823,0.0,II,0.500763,0.317647,2.127668786291238,0.3924000496241176,0.0399,0.1394,0.2866,23352.0,62225.0,19.6319,0.1,0.07,0.035,0.01,0.62,0.655,0.035,0.9,0.825,0.715,0.24019999999999997,0.25825,0.96875,1.0,0.9861,1.0,0,0.056499999999999995,0.7020000000000001,1.0,1.0,0.0,1.0,0.0,0.0,-0.0740864981247507,-0.0810467395023416,-0.0325068642818415,-0.0165407633651594,-0.0720412550924244,-0.0215643894087899,-0.1037478593998434,-0.0861067471137722,0.1651010218919842,0.656220351155147,0.3773774266363768,0.1441015920543508,0.4019858354925986,0.0250177960172444,0.7441106787164765,0.2780011560033607,-0.0478755973664739,-0.0484349456983229,0.0358178443115673,-0.0247211647682963,0.0042394414909687,-0.0282672965272263,-0.0457247708002056,0.0369635430616645,0
Zm00001d024825,0.0,II,0.44344,0.55,1.0622925768886684,0.5223496413546957,0.0743,0.1495,0.497,256424.0,40913.0,11.5034,0.1,0.04,0.035,0.0,0.78,0.43000000000000005,0.03,0.92,0.63,0.6799999999999999,0.23809999999999998,0.4308,1.0,1.0,1.0,1.0,4323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1740636292138656,0.0681917376197137,-0.02876460548511,-0.0058895418223344,0.0974272178153107,-0.0006932054927176,-0.0594882867112627,0.0540236607060199,0.6069836737586279,0.8943258840883507,0.4460743267933062,0.0860274044017852,0.4604292233747744,0.005746537853529,1.1164238919884142,0.341653873971916,0.0230208673083314,-0.0472081699924932,-0.0070597444385958,-0.0069088095637435,0.0480566238301051,-0.0360588517833679,-0.0811247064521033,0.0100270815869369,0
Zm00001d024835,0.0,II,0.627993,0.61,2.807553640519433,0.7180556653565064,0.0419,0.1842,0.2273,79.0,60752.0,20.1441,0.07,0.07500000000000001,0.02,0.0,0.595,0.47,0.005,0.835,0.6699999999999999,0.10500000000000001,0.44675,0.29500000000000004,1.0,1.0,1.0,1.0,5259,0.10049999999999999,0.1365,1.0,1.0,0.0,0.0,1.0,0.0,0.1088420861542992,0.3940016666672816,-0.035832383094438,-0.0167327143276943,0.0671687267886915,0.0191648214426185,0.3134321511677713,0.0012318946298988,0.2817705226330133,0.1439336091236399,0.8337130616605185,0.1707261760482831,0.292208172471173,0.0351628450952215,0.624702909749807,0.13217468340004,-0.0579158770183895,-0.0689396183979891,-0.0897751007263438,-0.0446180930600055,-0.0236514992540636,-0.0179739099073363,-0.1125243701599065,-0.0675609043923135,0
Zm00001d024841,0.0,II,0.682335,0.46,1.5267297294866855,0.2800265926211372,0.052,0.2763,0.188,3213.0,41992.0,18.2005,0.06,0.06,0.045,0.035,0.725,0.705,0.54,0.625,0.8200000000000001,0.6799999999999999,0.5660000000000001,0.4476,1.0,1.0,1.0,1.0,0,0.08650000000000001,0.24,1.0,1.0,1.0,0.0,0.0,0.0,-0.0125718902687457,-0.0817794136776611,-0.0705036052316356,-0.0146532477505171,-0.0239784930326973,0.0288082251498579,-0.1120296761464232,-0.04298130053733,-0.0434874339433936,0.0925472726404623,0.4241630068126089,0.1597429308681233,0.2009574086743238,-0.0208179157548641,0.1872421901922856,0.2537519459326242,0.0822492207801477,-0.0588043782858155,-0.0007220573677878,-0.0069259217061762,0.090430512778117,-0.0384296662236198,-0.0459268302927902,0.0523548712209101,0
Zm00001d024855,0.0,II,0.441151,0.59,5.432621478769437,0.195504375337449,0.0065,0.1423,0.0454,131.0,703.0,7.66892,0.06,0.07500000000000001,0.005,0.0,0.79,0.005,0.01,0.89,0.13,0.7050000000000001,0.6961999999999999,0.068,1.0,0.07555,1.0,0.9843999999999999,2527,0.49700000000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.011044373173275,0.0041015502563202,0.2608698699917616,0.1534169774699265,0.3090142618097521,0.0125083954377201,-0.0531612076098614,0.3546165074832154,-0.1769171168851013,1.2673502341835694,0.3006965902885146,0.1158114556596204,0.2419268738855081,-0.0151651307808237,1.810342630161698,0.1119000308747858,-0.0688807061732297,-0.1127025397557419,-0.1162100421496367,-0.0635133553203297,-0.0746644049063501,-0.0604945657532745,-0.1313235268608739,-0.0885554451416919,0
Zm00001d024857,0.0,II,0.47505,0.49,5.763642101500192,0.1466743918874515,0.0019,0.1171,0.0161,308904.0,181956.0,18.1478,0.06,0.055,0.02,0.005,0.785,0.045,0.0,0.91,0.33999999999999997,0.665,0.46909999999999996,0.3023,1.0,0.65625,1.0,1.0,1665,0.6515,0.026400000000000007,1.0,0.6,0.0,1.0,0.0,0.0,0.0968480448963225,0.6763165365623405,0.4241239363125068,0.0259858502754995,0.1430417127288133,-0.0470211202630919,1.2610453439056273,0.080175521839045,-0.0881087251411332,0.741902014565061,0.2921046080683336,0.1197492926085787,0.2077557546589625,-0.0171861992791532,1.1677659868209376,0.1222369678588189,-0.0133505012665908,-0.0660694852533868,-0.0593996356544353,0.0322875207021555,-0.0406910503514055,-0.0345011074263583,-0.0926397414054363,-0.0472829236638344,0
Zm00001d035789,0.0,II,0.543486,0.39,4.237986170496296,0.2903554784636977,0.0211,0.1538,0.137,592401.0,209858.0,6.23758,-0.02,0.035,0.065,0.0,0.835,0.69,0.0,0.9199999999999999,0.825,0.565,0.4107,0.661,1.0,1.0,1.0,1.0,0,0.7055000000000001,0.46100000000000013,1.0,1.0,1.0,0.0,0.0,0.0,-0.0541024903907701,-0.0512053198798808,-0.074800345196904,-0.0279716938931835,0.0120512545924116,-0.0530856831705078,-0.0963453649834144,-0.0665601107515778,0.0381162966868749,0.5888157359858242,0.3791274087065478,0.1424638412983076,0.3531745511286764,0.0040504559882919,0.8750045139610385,0.2514572160528175,-0.0756842237884937,-0.1043621998443352,-0.009173506283148,0.0129961146975539,-0.0358170530494453,-0.0327551882458861,-0.1173309025896847,-0.0365037947279464,0
Zm00001d035812,0.0,II,0.509473,0.4,4.206087696998681,0.2248094204531369,0.0774,0.0627,1.2346,53.0,564179.0,9.10026,-0.05,0.04,0.035,0.0,0.76,0.48,0.005,0.835,0.545,0.685,0.5156000000000001,0.46085,1.0,1.0,1.0,1.0,0,0.23299999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0338706273724249,0.0790270294503597,-0.0596011113906346,-0.0150932162961789,0.1601889309838667,-0.0611659966241884,0.0083830155434704,-0.0313070446882284,-0.0112207569874094,0.7662791260414599,0.7842277218205841,0.1992234076300389,0.4448959782198541,-0.0236480324797526,1.3486412313795806,0.3484814708427262,-0.0680996663624038,-0.0850231460160789,0.0227703518580476,-0.0044877222769184,0.0181358787224113,-0.0556484618468178,-0.075332642135692,0.0534293800263741,0
Zm00001d045629,0.0,II,0.486002,0.37,0.1608247745715123,0.9250354760616945,0.0459,0.1459,0.3146,240133.0,327885.0,6.23758,0.73,0.005,0.01,0.0,0.72,0.6799999999999999,0.125,0.895,0.92,0.865,0.042749999999999996,0.0952,1.0,1.0,1.0,1.0,4669,0.1605,0.9065000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.1379220426819602,0.5009605552940276,0.0292008049444023,0.0231274939176068,0.193472286809675,-9.671727341159578e-05,0.2277989129398724,0.1458855903579488,0.2883028138139176,0.5195598329022112,-0.0058054219958279,-0.0127971629572752,0.0347593544108576,-0.0162947382169817,-0.0595779571287668,0.0592299607365614,-0.0827064450380102,-0.0797099128325324,-0.0890420293911098,-0.1200871645942318,-0.0907902402243791,-0.094475381574889,-0.1381584424543044,-0.1027910978553538,0
Zm00001d045607,0.0,II,0.662675,0.55,5.467989977233571,0.3279447829852245,0.0122,0.1604,0.0759,83.0,183.0,17.6883,0.88,0.14500000000000002,0.0,0.035,0.64,0.0,0.22,0.845,0.02,0.46499999999999997,0.8646,0.0,1.0,0.02085,1.0,0.2143,185,0.6054999999999999,0.062,1.0,1.0,0.0,1.0,0.0,0.0,0.7339137576664403,0.361148774562138,0.6940539056736167,0.2039235284161416,0.5675319864875883,0.0159841157828817,0.1829978552353286,0.7324067847336797,0.0253245041020778,0.4767521146933172,0.3437183630274013,0.0867741440597736,0.2498225750081436,-0.0235966105313114,0.7325856011740888,0.0679020569684196,0.1521594041348635,-0.0353005557163332,-0.0412715882390634,-0.0228535560556832,0.1192419105638236,-0.0309684199026366,-0.0792143387762421,0.0469706175595851,0
Zm00001d014621,0.0,II,0.428205,0.41,0.0,,0.2279,0.4518,0.5045,215975.0,2758.0,7.20936,0.57,0.015,0.06,0.035,0.72,0.32,0.20500000000000002,0.86,0.47000000000000003,0.36,0.15275,0.38625,1.0,1.0,1.0,1.0,8485,0.47450000000000003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2979110493238585,-0.0324104658129079,-0.0607945167692774,-0.0343485695803573,0.0433354767707551,0.5853447646178039,-0.0636298632380054,0.0040055909129601,0.3078888964649601,-0.0436680757354294,-0.0269843949102851,0.0340718760357008,0.1284465478290873,0.6419162630247145,-0.0723673893986322,0.0558663052247571,-0.0201568826818565,-0.0790795507733801,-0.057927697733301,0.0026786264167608,-0.0300551258786199,0.2061308293019093,-0.1048598830449018,-0.0214500296994374,0
